hit_type,company_name,company_name_cn,country,zip_code,city,federal_state,website,booth,booth_ref,profile_url,ref_no,main_scope_of_business,official_image,profile_title,profile_meta_description,profile_headings,website_home_url,website_home_title,website_home_meta_description,website_home_headings,website_about_url,website_about_title,website_about_meta_description,website_about_headings,score,priority_band,category,subcategory,matched_keywords,negative_keywords,country_priority_bucket,country_priority_boost,outreach_angle,website_fetch_error
Exhibitor,FPT CONSULTING SERVICE LIMITED,,,,,,https://fptsoftware.com/,Stand E32,E32,https://www.aipluspower.com/exhibitor-list,26,"All, AI Infrastructure & Platform",wix:image://v1/00bc10_7f27c5bec56b45f0b836cf68384035fb~mv2.png/AI+Power2026_Exhibitor_DBINSIGHT.AI%20LIMITED%20(1).png#originWidth=625&originHeight=313,FPT CONSULTING SERVICE LIMITED,"AI+ Power 2026 exhibitor. Ref 26. Booth E32. Main scope: All, AI Infrastructure & Platform.",,https://fptsoftware.com/,FPT Software | Leading in Digital transformation & IT Consulting services,"FPT Software is a global technology solutions provider, headquartered in Vietnam. The company delivers world-class solutions and services in Smart factories, Digital platforms, RPA, AI, IoT, Cloud, among others.","We are an AI-First Company | Accelerating | Next-Level Transformation | Delivering Breakthrough Speed, Scalability and Quality, Powered by AI | AI Transformation for Chelsea FC | AI for Insurance | AI for Healthcare | A Global AI Transformation Partner",https://fptsoftware.com/,FPT Software | Leading in Digital transformation & IT Consulting services,"FPT Software is a global technology solutions provider, headquartered in Vietnam. The company delivers world-class solutions and services in Smart factories, Digital platforms, RPA, AI, IoT, Cloud, among others.","We are an AI-First Company | Accelerating | Next-Level Transformation | Delivering Breakthrough Speed, Scalability and Quality, Powered by AI | AI Transformation for Chelsea FC | AI for Insurance | AI for Healthcare | A Global AI Transformation Partner",22,C,partner_target,industrial_ai_or_automation_partner,"ai infrastructure, cloud, insurance, iot, platform",,,0,"Explore integration around industrial AI, automation, factory data, or inspection-adjacent workflows.",
Exhibitor,GF TECHNOVATION COMPANY LIMITED,衞晉創新科技有限公司,,,,,https://www.gftechnovation.com.hk,Stand H43,H43,https://www.aipluspower.com/exhibitor-list,28,"All, AI Solutions, AI+ Applications Across Industries/ Sectors",wix:image://v1/00bc10_245d3b8cf25e4597ada0d25ee96d20f8~mv2.png/AI+Power2026_Exhibitor_GF%20TECHNOVATION%20COMPANY%20LIMITED.png#originWidth=625&originHeight=313,GF TECHNOVATION COMPANY LIMITED,"AI+ Power 2026 exhibitor. Ref 28. Booth H43. Main scope: All, AI Solutions, AI+ Applications Across Industries/ Sectors. Chinese name: 衞晉創新科技有限公司.",,https://www.gftechnovation.com.hk/,GF Technovation,"GF Technovation, a Guardforce Company, aims at enriching the society and people’s lives by innovative ideas and technology applications.",,https://www.gftechnovation.com.hk/en/our-company,Our Company - GF Technovation,"GF Technovation, a Guardforce Company, aims at enriching the society and people’s lives by innovative ideas and technology applications.",Our Company,22,C,partner_target,ai_solution_partner,ai solutions,,,0,"Qualify whether their AI solution work overlaps with visual QA, inspection, data generation, or enterprise AI deployment.",
Exhibitor,INFO ACCESS AND DISTRIBUTION (HK) LIMITED,,,,,,http://www.iready.com.hk,Stand F32,F32,https://www.aipluspower.com/exhibitor-list,38,"All, AI Solutions, AI+ Applications Across Industries/ Sectors",wix:image://v1/00bc10_674b963e90bc4ff59d6e3ddb8edb76e3~mv2.png/AI+Power2026_Exhibitor_INFO%20ACCESS%20AND%20DISTRIBUTION%20(HK)%20LIMITED.png#originWidth=625&originHeight=313,INFO ACCESS AND DISTRIBUTION (HK) LIMITED,"AI+ Power 2026 exhibitor. Ref 38. Booth F32. Main scope: All, AI Solutions, AI+ Applications Across Industries/ Sectors.",,https://www.iready.com.hk/,iReady Hong Kong – Achieve more with ready to go solutions,,Empower. Innovate. Transform with iReady | Innovative Business Solutions | Professional Content & Advisory | Technology-Enhanced Learning | Creative AI Solutions | About iReady | Personalized advisory services | Technological solutions to boost operational efficiency,https://www.iready.com.hk/about-us/,About Us – iReady Hong Kong,,About Us | About iReady,22,C,partner_target,ai_solution_partner,ai solutions,,,0,"Qualify whether their AI solution work overlaps with visual QA, inspection, data generation, or enterprise AI deployment.",
Exhibitor,COREMAIL HONG KONG COMPANY LIMITED,廣東盈世電腦科技有限公司,,,,,http://www.coremail.ai/,Stand H13,H13,https://www.aipluspower.com/exhibitor-list,17,"AI Infrastructure & Platform, All, Cybersecurity",wix:image://v1/00bc10_c0f789af511d4cfcb13d410552f72d1c~mv2.png/AI+Power2026_Exhibitor_COREMAIL%20HONG%20KONG%20COMPANY%20LIMITED.png#originWidth=625&originHeight=313,COREMAIL HONG KONG COMPANY LIMITED,"AI+ Power 2026 exhibitor. Ref 17. Booth H13. Main scope: AI Infrastructure & Platform, All, Cybersecurity. Chinese name: 廣東盈世電腦科技有限公司.",,http://www.coremail.ai/,Coremail | Professional Email Solutions | The Worldwide Leader in Enterprise Cloud Email,Coremail offers cloud and on-prem email tailored for business needs in Hong Kong. Protect your business emails with an AI-powered system. Get professional email solutions for your business with secure and efficient services.,Professional Email Solutions for 27 Years | 1 Billion End-Users Trust Coremail | Coremail's Products | {{ item.title }} | About Coremail | {{item.title}} | Coremail's Customers | Why choose Coremail?,http://www.coremail.ai/AboutUs.html#formSection,About Us | Email Systems | Corporate Mailboxes | Leading Email Solution Service Provider - Coremail,"Coremail has been focusing on email security and technical services for 26 years and is a leading email solution service provider. We are committed to independent research and development, and our products cover email systems, corporate mailboxes, etc., serving more than 1 billion end users.",COREMAIL WAS FOUNDED IN 1999 | {{item.title}} | COREMAIL CONSISTLY FOCUSING ON EMAIL FOR 26 YEARS,18,C,partner_target,ai_platform_or_infrastructure,"ai infrastructure, cloud, cybersecurity, platform",,,0,"Explore infrastructure or platform partnership for AI model deployment, data pipelines, or customer introductions.",
Exhibitor,INNOX AI LIMITED,,,,,,https://www.innox.ai,Stand J33,J33,https://www.aipluspower.com/exhibitor-list,40,All,wix:image://v1/00bc10_59deb2ad543240ec948443e7e02a5f2b~mv2.png/AI+Power2026_Exhibitor_INNOX%20AI%20LIMITED.png#originWidth=625&originHeight=313,INNOX AI LIMITED,AI+ Power 2026 exhibitor. Ref 40. Booth J33. Main scope: All.,,https://www.innox.ai/,INNOX AI | Your AI Innovation Partner,"InnDesk AI marketplace for finance & logistics ops, CozyOffice 2.5D visual AI office, and enterprise agent workspaces from INNOX AI.",One-stop Solution For Tailored AI Services | Your AI Innovation Partner | Automate workflows with tailor-made AI Agent | Transform manual processes into instant AI actions | Map your AI transformation with an expert strategic blueprint | Cloud-hosted AI Agent platform built in a 2.5D virtual office UI | Your dedicated AI and data science consultancy | 10+ Industries,,,,,17,,partner_target,industrial_ai_or_automation_partner,"ai agent, cloud, logistics, platform",,,0,"Explore integration around industrial AI, automation, factory data, or inspection-adjacent workflows.",
Exhibitor,JOJO VENTURES LIMITED,,,,,,https://jojo.ventures/,Stand G21,G21,https://www.aipluspower.com/exhibitor-list,43,"AI Infrastructure & Platform, All",wix:image://v1/00bc10_497d634c66bd4901aae52902530ee296~mv2.png/AI+Power2026_Exhibitor_JOJO%20VENTURES%20LIMITED.png#originWidth=625&originHeight=313,JOJO VENTURES LIMITED,"AI+ Power 2026 exhibitor. Ref 43. Booth G21. Main scope: AI Infrastructure & Platform, All.",,https://jojo.ventures/,JoJo Ventures - Leading AI Creative Studio | AI Video Production & Creative Consultancy,"Pioneering The Future Of Storytelling - We are an AI-Native StudioCrafting Revolutionary Contents for Commercials, Films, TV, and Immersive Experiences.",Pioneering The Future | Of Storytelling | Trusted By | What We Do | Client's Work | The AI Video Partner You Can Trust | Stand Out From The Noise! | Featured On,,,,,17,,partner_target,industrial_ai_or_automation_partner,"ai infrastructure, platform, production",,,0,"Explore integration around industrial AI, automation, factory data, or inspection-adjacent workflows.",
Exhibitor,MUXIC LIMITED,秒得,,,,,http://www.muxic.io,Stand E11,E11,https://www.aipluspower.com/exhibitor-list,53,"All, AI Infrastructure & Platform, Blockchain with AI Integration",wix:image://v1/00bc10_656a7e6289c34b559319a7e5e881726f~mv2.png/AI+Power2026_Exhibitor_MUXIC%20LIMITED.png#originWidth=200&originHeight=100,MUXIC LIMITED,"AI+ Power 2026 exhibitor. Ref 53. Booth E11. Main scope: All, AI Infrastructure & Platform, Blockchain with AI Integration. Chinese name: 秒得.",,https://www.muxic.io/,Muxic Limited | AI Entertainment | Hong Kong,"MUXIC.IO is brought to you by a team of 15-year industry veterans hailing from the I.T. solutions and Entertainment space. We aim to revolutionise music for the next generation. Hong Kong's first music sharing platform for the next generation of entertainment, empowering creators and their fans to seamlessly immerse themselves into the Music Metaverse and create a new form of user experience and music ecosystem.","VISION | WHO WE ARE | MISSION | Core Team | Kenneth Chau | CEO & FOUNDER | Kenneth Chau is currently serving as the Honorary President of the Hong Kong Science Park Technology Incubation Network (TIN), dedicated to cultivating Hong Kong's innovative technology companies and promoting the development of the technology industry. Under Kenneth’s leadership, TIN has developed into the largest technology start-up organization in Hong Kong with more than five hundred corporate members. | Prof. Francis Lau",https://www.muxic.io/,Muxic Limited | AI Entertainment | Hong Kong,"MUXIC.IO is brought to you by a team of 15-year industry veterans hailing from the I.T. solutions and Entertainment space. We aim to revolutionise music for the next generation. Hong Kong's first music sharing platform for the next generation of entertainment, empowering creators and their fans to seamlessly immerse themselves into the Music Metaverse and create a new form of user experience and music ecosystem.","VISION | WHO WE ARE | MISSION | Core Team | Kenneth Chau | CEO & FOUNDER | Kenneth Chau is currently serving as the Honorary President of the Hong Kong Science Park Technology Incubation Network (TIN), dedicated to cultivating Hong Kong's innovative technology companies and promoting the development of the technology industry. Under Kenneth’s leadership, TIN has developed into the largest technology start-up organization in Hong Kong with more than five hundred corporate members. | Prof. Francis Lau",17,,partner_target,ai_platform_or_infrastructure,"ai infrastructure, blockchain, integration, platform",,,0,"Explore infrastructure or platform partnership for AI model deployment, data pipelines, or customer introductions.",
Exhibitor,I-GEN AI LIMITED,,,,,,https://www.i-gen.ai/,Stand E44,E44,https://www.aipluspower.com/exhibitor-list,37,"All, AI Solutions",wix:image://v1/00bc10_18267a13491c4735bde9735edc856c16~mv2.png/AI+Power2026_Exhibitor_I-GEN%20AI%20LIMITAD.png#originWidth=200&originHeight=100,I-GEN AI LIMITED,"AI+ Power 2026 exhibitor. Ref 37. Booth E44. Main scope: All, AI Solutions.",,https://www.i-gen.ai/,【香港第一 Ai 工具平台】 i-gen: 節省80%成本，提升200%效率 | Ai Marketing 全自動化,正在尋找最強 Ai 工具？i-gen 是專為香港中小企設計的 Ai Marketing 行銷自動化平台。一站式解決 AI SEO、多渠道推廣及廣告投放，實證助200+企業節省80%成本、提升200%效率。立即預約免費諮詢，體驗「1人=4人」的威力。,想擁有專業的Marketing 團隊？ | 用 i-gen，一個人就做到 市場調查＋規劃＋內容製作＋SEO＋設計＋廣告＋發佈＋成效報告 | 你是否遇到這些問題？ | 請SEO公司太貴 （$10K–30K/月） | 內容寫不出來 | 社交媒體 沒時間更新 | 網站流量停滯 | 請人做行銷 成本太高,https://www.i-gen.ai/category/company-trends/,〈公司動向〉彙整頁面 - i-Gen,,分類: 公司動向 | CEO 陳偉傑與數碼港及文青局帶領香港青年人參觀騰訊 | 《AI Marketing 實戰講座》 | Your Marketing Partner | 頁面 | 分類,16,,partner_target,ai_solution_partner,ai solutions,,,0,"Qualify whether their AI solution work overlaps with visual QA, inspection, data generation, or enterprise AI deployment.",
Exhibitor,PARADM COMPANY LIMITED,普達資訊管理有限公司,,,,,https://www.paradm.com,Stand G23,G23,https://www.aipluspower.com/exhibitor-list,60,"AI Solutions, All",wix:image://v1/00bc10_78ac47342c4946089ded0f125fae8f1c~mv2.png/AI+Power2026_Exhibitor_PARADM%20COMPANY%20LIMITED.png#originWidth=625&originHeight=313,PARADM COMPANY LIMITED,"AI+ Power 2026 exhibitor. Ref 60. Booth G23. Main scope: AI Solutions, All. Chinese name: 普達資訊管理有限公司.",,https://www.paradm.com/eng/,ParaDM,,ABOUT PARADM | Trusted by Global Brands | Power Tools | Featured case studies | what’s new | Hear from our customers | A smarter way to share files and track usage. Learn more | Products,https://www.paradm.com/eng/AboutUs.aspx,ParaDM - the information management solution provider in Hong Kong. | About Us,,Company | About Us | Our Mission | Our Philosophy | Company | About Us | Power Tools and Plug-ins | A smarter way to share files and track usage. Learn More,16,,partner_target,ai_solution_partner,ai solutions,,,0,"Qualify whether their AI solution work overlaps with visual QA, inspection, data generation, or enterprise AI deployment.",
Exhibitor,BR TECH,,,,,,https://en.brtech.kr/,Stand K54,K54,https://www.aipluspower.com/exhibitor-list,8,All,wix:image://v1/00bc10_ad699079ab7a4dce9021883bd9fb6b70~mv2.png/AI+Power2026_Exhibitor_BR%20Tech.png#originWidth=200&originHeight=100,BR TECH,AI+ Power 2026 exhibitor. Ref 8. Booth K54. Main scope: All.,,https://en.brtech.kr/,BRTECH,E-CO PAINTER automotive painting simulator | Autonomous paint robot — development & manufacturing,Sustainable development for people and the environment | BRTECH to the World | Contact us | Company | Name | Phone | Email | Message,https://en.brtech.kr/about,About BRTECH > COMPANY > BRTECH,About BRTECH,About BRTECH | Innovation Driven by Technology | Driving Change with Advanced Technology | Sustainable Growth | Business Areas | Drone | Battery | Simulator,12,,partner_target,industrial_ai_or_automation_partner,manufacturing,,,0,"Explore integration around industrial AI, automation, factory data, or inspection-adjacent workflows.",
Exhibitor,HP INC HONG KONG LIMITED,惠普香港有限公司,,,,,https://www.hp.com/hk,Stand G22,G22,https://www.aipluspower.com/exhibitor-list,35,"All, AI Infrastructure & Platform",wix:image://v1/00bc10_3bad3a148aed428991374b656e7995f6~mv2.png/AI+Power2026_Exhibitor_HP%20INC%20HONG%20KONG%20LIMITED.png#originWidth=200&originHeight=100,HP INC HONG KONG LIMITED,"AI+ Power 2026 exhibitor. Ref 35. Booth G22. Main scope: All, AI Infrastructure & Platform. Chinese name: 惠普香港有限公司.",,https://www.hp.com/hk-zh/home.html,筆記簿型電腦、桌面電腦、打印機等 | HP® 惠普香港,在官方 HP® 網站瞭解有關 HP 打印機、筆記簿型電腦、桌面電腦等,"Your Cart is Empty | 先進人工智能 性能，配合長達 34 小時的電池續航時間 | 全新 HP OmniBook 5 14"" 人工智能個人電腦 | 先進人工智能 性能，配合長達 34 小時的電池續航時間 | 全新 HP OmniBook 5 14"" 人工智能個人電腦 | HP Poly 耳機咪高峰 | HP Poly 耳機採用頂級技術，讓你隨時隨地都能聽到和被聽到，出色的清晰度令你不受干擾 | 迎接成功新時代",,,,,12,,partner_target,ai_platform_or_infrastructure,"ai infrastructure, platform",,,0,"Explore infrastructure or platform partnership for AI model deployment, data pipelines, or customer introductions.",
Exhibitor,CANGLORY LIMITED,,,,,,https://everonlearning.com,Stand H21,H21,https://www.aipluspower.com/exhibitor-list,9,"All, AI Infrastructure & Platform, AI Solutions, AI+ Applications Across Industries/ Sectors",wix:image://v1/00bc10_911b52d27d49496f886321c2d78c7c09~mv2.png/AI+Power2026_Exhibitor_CANGLORY%20LIMITED.png#originWidth=625&originHeight=313,CANGLORY LIMITED,"AI+ Power 2026 exhibitor. Ref 9. Booth H21. Main scope: All, AI Infrastructure & Platform, AI Solutions, AI+ Applications Across Industries/ Sectors.",,https://everonlearning.com/,Home | Everon,,"Moodle LMS 5.0: Unlock the power of AI for your courses | Gibbon SIS: Perfect match with Everon's Moodle LMS | Ignite Learning, Inspire Growth | with Customized Solutions | Our Solutions | Unlock the Power of AI with Moodle LMS | A School Platform created by Educators, for Educators | Take Online Learning With You, Wherever You Go",https://everonlearning.com/en/about-everon-learning-solutions,About Us | Everon,"<div class=""az-element az-section"" style=""padding-top:100px;padding-bottom:100px;"" data-dxpr-builder-libraries="""" data-az-id=""gbo6fnph3w"" data-azat-pid=""gb2tokqy5o"" id=""gb2tokqy5o"" data-azb=""az_section"" data-az-human-readable=""Section"" data-az-human-readable-en=""Section"" data-azat-fluid=""no"" data-azat-fullheight=""no"" data-azat-vertical_centering=""no"" data-azat-box_model=""000000"" data-azat-style=""padding-top:100px;padding-bottom:100px;""><div cla",Moodle LMS 5.0: Unlock the power of AI for your courses | Gibbon SIS: Perfect match with Everon's Moodle LMS | Everon Learning Solutions | Mission | Core Values | Global Reach & Experience | Key Offerings | Educational Philosophy,10,,excluded,institution_media_or_low_fit,"ai infrastructure, ai solutions, platform",school,,0,"Excluded from outreach because the exhibitor appears to be an institution, media, investor, or otherwise low-fit entry.",
Exhibitor,COINPOST INC.,,,,,,https://coinpost.jp/,Stand D02,D02,https://www.aipluspower.com/exhibitor-list,15,"All, AI Infrastructure & Platform, AI Solutions, AI+ Applications Across Industries/ Sectors",wix:image://v1/00bc10_882c9d951ae840a2a9a6f9299195da3d~mv2.png/AI+Power2026_Exhibitor_COINPOST%20INC..png#originWidth=625&originHeight=313,COINPOST INC.,"AI+ Power 2026 exhibitor. Ref 15. Booth D02. Main scope: All, AI Infrastructure & Platform, AI Solutions, AI+ Applications Across Industries/ Sectors.",,https://coinpost.jp/,CoinPost｜仮想通貨ビットコインニュース・投資情報,国内最大手の仮想通貨（暗号資産）メディア。ビットコイン、イーサリアム、XRPなどのニュース速報・価格情報・買い方・初心者解説を毎日配信。,今注目のコンテンツ,https://coinpost.jp/corporate/,CoinPost,,Our Service | Media | Movie | YouTube | Welfare x Web3.0 | Proof of Concept | NFT広告 | ビットコメント,10,,excluded,institution_media_or_low_fit,"ai infrastructure, ai solutions, platform",media,,0,"Excluded from outreach because the exhibitor appears to be an institution, media, investor, or otherwise low-fit entry.",
Exhibitor,ENJOYNEER EDUCATION LIMITED,工程思教育服務有限公司,,,,,https://www.enjoyneer.com.hk,Stand H12,H12,https://www.aipluspower.com/exhibitor-list,22,"All, AI Infrastructure & Platform, AI Solutions, AI+ Applications Across Industries/ Sectors",wix:image://v1/00bc10_0ce749a8991642228508b8324920e0ec~mv2.png/AI+Power2026_Exhibitor_ENJOYNEER%20EDUCATION%20LIMITED.png#originWidth=625&originHeight=313,ENJOYNEER EDUCATION LIMITED,"AI+ Power 2026 exhibitor. Ref 22. Booth H12. Main scope: All, AI Infrastructure & Platform, AI Solutions, AI+ Applications Across Industries/ Sectors. Chinese name: 工程思教育服務有限公司.",,https://www.enjoyneer.com.hk/,Enjoyneer 工程思 | STEM | Hong Kong,Enjoyneer是全港首間以工程學主題之教育機構，以工程教育 (Engineering Education) 增進青少年及小朋友對科技的認識，讓同學們透過有趣的活動了解工程師及產品研發的工作，學習從書本上學到的知識應用於日常生活當中，從而鼓勵同學主動學習，並訓練他們解決問題的能力和團隊合作精神。課程由專業團隊設計，包括工程系博士、工程師、註冊教師等，確保教學質素。,YOUR STEAM EDUCATION PARTNER | What We Offer | STEAM興趣班 | 教師培訓 | 專案指導 | 課程設計 | 重點課程 | Switch,https://www.enjoyneer.com.hk/about-us,關於我們 | Enjoyneer,,關於工程思 | Dr. Leo LEUNG 梁家傑博士 | Jonathan HUI 許偉樂先生 | Biana LAU 劉思雅老師 | Cyrus Lam 林海揚先生 | 關於團隊,10,,excluded,institution_media_or_low_fit,"ai infrastructure, ai solutions, platform",education,,0,"Excluded from outreach because the exhibitor appears to be an institution, media, investor, or otherwise low-fit entry.",
Exhibitor,LINGNAN UNIVERSITY,嶺南大學,,,,,https://www.ln.edu.hk/orkt,Stand K41,K41,https://www.aipluspower.com/exhibitor-list,48,"All, AI Solutions",wix:image://v1/00bc10_65de8186f922484488fdfdb7414312af~mv2.png/AI+Power2026_Exhibitor_LINGNAN%20UNIVERSITY.png#originWidth=625&originHeight=313,LINGNAN UNIVERSITY,"AI+ Power 2026 exhibitor. Ref 48. Booth K41. Main scope: All, AI Solutions. Chinese name: 嶺南大學.",,https://www.ln.edu.hk/orkt,,,,,,,,10,,excluded,institution_media_or_low_fit,ai solutions,university,,0,"Excluded from outreach because the exhibitor appears to be an institution, media, investor, or otherwise low-fit entry.",403 Client Error: Forbidden for url: https://www.ln.edu.hk/orkt
Exhibitor,PCNC,,,,,,https://pcnc.re.kr/eng/?page_id=40,Stand K52,K52,https://www.aipluspower.com/exhibitor-list,61,All,wix:image://v1/00bc10_574e5bba18204951a6a831d7bf3cee8e~mv2.png/AI+Power2026_Exhibitor_PCNC.png#originWidth=200&originHeight=100,PCNC,AI+ Power 2026 exhibitor. Ref 61. Booth K52. Main scope: All.,,https://pcnc.re.kr/eng/?page_id=40,TOAPING Korean E Library for Easy Online Reading | PCNC,"Learn Korean globally with PCNC’s TOAPING, featuring an AI-powered E-library, books, workbooks, and tools for effective learning.",TOAPING Global,https://pcnc.re.kr/eng/,pcnc company,pcnc company,A Journey for a Happy World for Everyone | Passion to find a heart-throbbing dream | AI-based personalized recommendations | Reading Service TOAPING | Topic Conversation and Curation with Generative AI | Blockchain-based Historical Distribution | Various expressive activities | Mentoring & Consulting,10,,partner_target,ai_platform_or_infrastructure,"blockchain, generative ai",,,0,"Explore infrastructure or platform partnership for AI model deployment, data pipelines, or customer introductions.",
Exhibitor,PRESSLOGIC,邏輯媒體科技有限公司,,,,,https://www.presslogic.ai/,Stand F44,F44,https://www.aipluspower.com/exhibitor-list,62,"All, AI Solutions, AI+ Applications Across Industries/ Sectors",wix:image://v1/00bc10_7ca5262ee2294036ac4b116fa8d98334~mv2.png/AI+Power2026_Exhibitor_PRESSLOGIC.png#originWidth=200&originHeight=100,PRESSLOGIC,"AI+ Power 2026 exhibitor. Ref 62. Booth F44. Main scope: All, AI Solutions, AI+ Applications Across Industries/ Sectors. Chinese name: 邏輯媒體科技有限公司.",,https://www.presslogic.ai/,AI Ad-Tech & Media Solutions (2026) | PressLogic,For brands & publishers seeking growth: leverage our AI Ad-Tech ecosystem and data-driven media solutions to maximize ROI. Discover PressLogic today.,Our Ad-Tech Ecosystem | We're Not Just Blowing. We're Endorsed. | OUR BRANDS | ROI-focused Ad-Tech | Performance-driven Solution | Digital Media & Data-driven Content Strategy | Digital Media Asset | 5.4M+,https://www.presslogic.ai/about,About Us: Our Mission & Story (2025) | PressLogic,"Discover our story, our technology, and our mission to revolutionize the ad-tech and media industry with AI-driven solutions. Learn more about PressLogic.","OUR MISSION | 1,000+ innovative projects every year since 2016, with impressive results for our clients. | Across Asia and Beyond: 6 Professional Services Offered Across 7 Markets | OUR VISION | Pioneer the | Future of Ad-Tech | through PressLogic’s diverse media brands, cutting-edge Ad-Tech products, visionary thinking and data-driven solutions | Our Team",10,,excluded,institution_media_or_low_fit,ai solutions,media,,0,"Excluded from outreach because the exhibitor appears to be an institution, media, investor, or otherwise low-fit entry.",
Exhibitor,"THE DEPARTMENT OF ELECTRICAL AND COMPUTER ENGINEERING(ECE), THE UNIVERSITY OF HONG KONG",香港大學電機與計算機工程系,,,,,https://ece.hku.hk/,Stand H02,H02,https://www.aipluspower.com/exhibitor-list,76,"All, AI Infrastructure & Platform, AI Solutions, AI+ Applications Across Industries/ Sectors","wix:image://v1/00bc10_29473a12d5d14870a05e5c48472bcd5b~mv2.png/AI+Power2026_THE%20DEPARTMENT%20OF%20ELECTRICAL%20AND%20COMPUTER%20ENGINEERING%20(ECE),%20THE%20UNIVERSITY%20O.png#originWidth=625&originHeight=313","THE DEPARTMENT OF ELECTRICAL AND COMPUTER ENGINEERING(ECE), THE UNIVERSITY OF HONG KONG","AI+ Power 2026 exhibitor. Ref 76. Booth H02. Main scope: All, AI Infrastructure & Platform, AI Solutions, AI+ Applications Across Industries/ Sectors. Chinese name: 香港大學電機與計算機工程系.",,https://ece.hku.hk/,,,,,,,,10,,excluded,institution_media_or_low_fit,"ai infrastructure, ai solutions, platform",university,,0,"Excluded from outreach because the exhibitor appears to be an institution, media, investor, or otherwise low-fit entry.",403 Client Error: Forbidden for url: https://ece.hku.hk/
Exhibitor,THE EDUCATION UNIVERSITY OF HONG KONG,香港教育大學,,,,,https://www.eduhk.hk/KnowledgeTransfer/en/index.html,Stand K42,K42,https://www.aipluspower.com/exhibitor-list,77,"All, AI Solutions, AI+ Applications Across Industries/ Sectors",wix:image://v1/00bc10_4e775527a32841eb8997f453df5f1912~mv2.png/AI+Power2026_Exhibitor_THE%20EDUCATION%20UNIVERSITY%20OF%20HONG%20KONG.png#originWidth=625&originHeight=313,THE EDUCATION UNIVERSITY OF HONG KONG,"AI+ Power 2026 exhibitor. Ref 77. Booth K42. Main scope: All, AI Solutions, AI+ Applications Across Industries/ Sectors. Chinese name: 香港教育大學.",,https://www.eduhk.hk/KnowledgeTransfer/en/index.html,,,,,,,,10,,excluded,institution_media_or_low_fit,ai solutions,"education, university",,0,"Excluded from outreach because the exhibitor appears to be an institution, media, investor, or otherwise low-fit entry.","HTTPSConnectionPool(host='www.eduhk.hk', port=443): Max retries exceeded with url: /KnowledgeTransfer/en/index.html (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002C897D98910>: Failed to resolve 'www.eduhk.hk' ([Errno 11001] getaddrinfo failed)""))"
Exhibitor,DAWOOLPPT,,,,,,https://dawoolppt.com/#/en,Stand K58,K58,https://www.aipluspower.com/exhibitor-list,18,All,wix:image://v1/00bc10_89b69337fb214ca0b11c1571fdcab934~mv2.png/AI+Power2026_Exhibitor_Dawool%20PPT%20Ci.png#originWidth=200&originHeight=100,DAWOOLPPT,AI+ Power 2026 exhibitor. Ref 18. Booth K58. Main scope: All.,,https://dawoolppt.com/#/en,(주)다울피피티 - TOTAL PRODUCTION SOLUTION COMPANY,,,https://dawoolppt.com/about,(주)다울피피티 - TOTAL PRODUCTION SOLUTION COMPANY,,,9,,partner_target,industrial_ai_or_automation_partner,production,,,0,"Explore integration around industrial AI, automation, factory data, or inspection-adjacent workflows.",
Exhibitor,RWA.LTD,,,,,,https://rwa.ltd,Stand H34,H34,https://www.aipluspower.com/exhibitor-list,66,"All, Blockchain with AI Integration",wix:image://v1/00bc10_536ba74eff5a47ddb308334b7241ab1e~mv2.png/AI+Power2026_RWA.LTD.png#originWidth=625&originHeight=313,RWA.LTD,"AI+ Power 2026 exhibitor. Ref 66. Booth H34. Main scope: All, Blockchain with AI Integration.",,https://rwa.ltd/,RWA.ltd,,,https://rwa.ltd/about,RWA.ltd,,,9,,partner_target,ai_platform_or_infrastructure,"blockchain, integration",,,0,"Explore infrastructure or platform partnership for AI model deployment, data pipelines, or customer introductions.",
Exhibitor,"IFLYTEK CO., LTD.",科大訊飛股份有限公司,,,,,https://www.iflytek.com,Stand H01,H01,https://www.aipluspower.com/exhibitor-list,36,All,"wix:image://v1/00bc10_15ab9a7c74104f54b3f53d983f945459~mv2.png/AI+Power2026_Exhibitor_IFLYTEK%20CO.,%20LTD..png#originWidth=625&originHeight=313","IFLYTEK CO., LTD.",AI+ Power 2026 exhibitor. Ref 36. Booth H01. Main scope: All. Chinese name: 科大訊飛股份有限公司.,,https://www.iflytek.com/en/,World-leading AI Solution Provider of Language Exchange & Machine Learning-iFLYTEK,World-leading AI Solution Provider of Language Exchange & Machine Learning,World-leading AI Solution Provider of Language Exchange & Machine Learning-iFLYTEK | News and Events,https://www.iflytek.com/en/about-us/about.html,iFLYTEK-iFLYTEK,iFLYTEK,"Create a Better World with AI | To Listen and Speak, Understand and Think | Our History",8,,review_target,general_ai_event_fit,"ai solution, machine learning",,,0,Manual review recommended before outreach.,
